Cogs,Cogs - Split 2,Country,Date,Discount Band,Discounts,Gross Sales,Manufacturing Price,Month Name,Month Number,Product,Profit,Sale Price,Sales,Segment,Units Sold,Year,Year (copy),Avg Discounts ,COGS to Sales,Discounts - Split 2,Gross Sales - Split 2,Profit - Split 2,Profit Margin,Sales - Split 2,Total Discounts,Total Revenue,Units Sold - Split 2
" $8,655.00 ",8655,Canada,07-01-2014,High," $2,596.50 "," $17,310.00 ",$250.00,July,7,VTT," $6,058.50 ",$20.00," $14,713.50 ",Government,$865.50,2014,2014,2596.5,0.588235294,2596.5,17310,6058.5,0.411764706,14713.5,2596.5,17310,865.5
" $4,920.00 ",4920,Germany,07-01-2014,High," $1,107.00 "," $7,380.00 ",$250.00,July,7,VTT," $1,353.00 ",$15.00," $6,273.00 ",Midmarket,$492.00,2014,2014,1107,0.784313725,1107,7380,1353,0.215686275,6273,1107,7380,492
" $2,670.00 ",2670,United States of America,10-01-2013,High,$801.00," $5,340.00 ",$250.00,October,10,VTT," $1,869.00 ",$20.00," $4,539.00 ",Government,$267.00,2013,2013,801,0.588235294,801,5340,1869,0.411764706,4539,801,5340,267
" $11,750.00 ",11750,Germany,10-01-2014,High," $2,643.75 "," $17,625.00 ",$250.00,October,10,VTT," $3,231.25 ",$15.00," $14,981.25 ",Midmarket," $1,175.00 ",2014,2014,2643.75,0.784313725,2643.75,17625,3231.25,0.215686275,14981.25,2643.75,17625,1175
" $354,480.00 ",354480,Canada,11-01-2013,High," $55,387.50 "," $369,250.00 ",$250.00,November,11,VTT," $(40,617.50)",$125.00," $313,862.50 ",Enterprise," $2,954.00 ",2013,2013,55387.5,1.129411765,55387.5,369250,-40617.5,-0.129411765,313862.5,55387.5,369250,2954
" $66,240.00 ",66240,Germany,11-01-2014,High," $10,350.00 "," $69,000.00 ",$250.00,November,11,VTT," $(7,590.00)",$125.00," $58,650.00 ",Enterprise,$552.00,2014,2014,10350,1.129411765,10350,69000,-7590,-0.129411765,58650,10350,69000,552
" $2,930.00 ",2930,France,12-01-2014,High,$879.00," $5,860.00 ",$250.00,December,12,VTT," $2,051.00 ",$20.00," $4,981.00 ",Government,$293.00,2014,2014,879,0.588235294,879,5860,2051,0.411764706,4981,879,5860,293
" $618,750.00 ",618750,France,03-01-2014,High," $111,375.00 "," $742,500.00 ",$260.00,March,3,Amarilla," $12,375.00 ",$300.00," $631,125.00 ",Small Business," $2,475.00 ",2014,2014,111375,0.980392157,111375,742500,12375,0.019607843,631125,111375,742500,2475
" $136,500.00 ",136500,Mexico,10-01-2014,High," $24,570.00 "," $163,800.00 ",$260.00,October,10,Amarilla," $2,730.00 ",$300.00," $139,230.00 ",Small Business,$546.00,2014,2014,24570,0.980392157,24570,163800,2730,0.019607843,139230,24570,163800,546
" $6,840.00 ",6840,Mexico,02-01-2014,High," $1,436.40 "," $9,576.00 ",$5.00,February,2,Montana," $1,299.60 ",$7.00," $8,139.60 ",Government," $1,368.00 ",2014,2014,1436.4,0.840336134,1436.4,9576,1299.6,0.159663866,8139.6,1436.4,9576,1368
" $3,615.00 ",3615,Canada,04-01-2014,High,$759.15," $5,061.00 ",$10.00,April,4,Paseo,$686.85,$7.00," $4,301.85 ",Government,$723.00,2014,2014,759.15,0.840336134,759.15,5061,686.85,0.159663866,4301.85,759.15,5061,723
" $5,418.00 ",5418,United States of America,05-01-2014,High," $3,250.80 "," $21,672.00 ",$250.00,May,5,VTT," $13,003.20 ",$12.00," $18,421.20 ",Channel Partners," $1,806.00 ",2014,2014,3250.8,0.294117647,3250.8,21672,13003.2,0.705882353,18421.2,3250.8,21672,1806
